,reviews,calories,calories_unit,carbs,carbs_unit,mash_ph
821,0,180,calories,15,g,5.4
822,0,141,calories,15,g,n/a
823,0,172,calories,18,g,n/a
824,0,137,calories,13,g,n/a
825,0,196,calories,21,g,5.73
826,0,396,calories,22,g,n/a
827,0,169,calories,19,g,5.73
828,0,166,calories,15,g,5.3
829,0,131,calories,12,g,6.12
830,0,256,calories,25,g,5.97
831,0,195,calories,20,g,n/a
832,0,171,calories,17,g,5.72
833,0,172,calories,18,g,n/a
834,0,184,calories,18,g,n/a
835,0,178,calories,17,g,n/a
836,0,196,calories,17,g,n/a
837,0,196,calories,17,g,n/a
838,0,255,calories,23,g,5.73
839,0,169,calories,19,g,n/a
840,0,231,calories,20,g,n/a
841,0,158,calories,16,g,5.8
842,0,230,calories,26,g,n/a
843,0,141,calories,14,g,n/a
844,0,205,calories,21,g,5.46
845,0,134,calories,13,g,n/a
846,1,266,calories,33,g,5.55
847,0,147,calories,13,g,5.55
848,0,186,calories,16,g,n/a
849,0,185,calories,15,g,n/a
850,0,99,calories,11,g,n/a
851,0,165,calories,17,g,5.3
852,0,150,calories,15,g,5.76
853,0,192,calories,20,g,5.49
854,0,185,calories,18,g,5.67
855,0,172,calories,18,g,5.5
856,0,186,calories,17,g,5.68
857,0,168,calories,17,g,5.67
858,0,215,calories,21,g,5.69
859,0,171,calories,16,g,5.66
860,0,248,calories,27,g,5.61
861,0,185,calories,19,g,5.59
862,1,183,calories,16,g,n/a
863,0,210,calories,24,g,n/a
864,0,165,calories,17,g,5.55
865,0,165,calories,17,g,n/a
866,0,198,calories,20,g,5.48
867,0,154,calories,13,g,5.2
868,0,206,calories,19,g,5.25
869,0,169,calories,18,g,5.62
870,0,262,calories,15,g,5.39
871,0,245,calories,23,g,5.25
872,0,213,calories,18,g,5.75
873,0,253,calories,20,g,5.72
874,0,297,calories,25,g,5.55
875,0,250,calories,27,g,5.48
876,0,244,calories,28,g,5.59
877,0,172,calories,18,g,5.46
878,0,159,calories,12,g,5.44
879,0,120,calories,9,g,5.7
880,0,174,calories,16,g,5.64
881,0,199,calories,23,g,n/a
882,0,223,calories,24,g,5.35
883,0,268,calories,25,g,5.7
884,0,184,calories,17,g,5.63
885,1,420,calories,32,g,5.5
886,0,206,calories,18,g,n/a
887,0,168,calories,18,g,n/a
888,0,134,calories,14,g,5.59
889,0,145,calories,14,g,n/a
890,0,243,calories,24,g,n/a
891,0,220,calories,20,g,n/a
892,0,238,calories,24,g,5.52
893,0,183,calories,21,g,n/a
894,0,167,calories,16,g,5.38
895,0,162,calories,17,g,n/a
896,0,183,calories,16,g,5.76
897,0,223,calories,24,g,5.49
898,0,158,calories,16,g,5.71
899,0,290,calories,25,g,5.6
900,0,233,calories,24,g,5.6
901,0,130,calories,11,g,5.71
902,0,172,calories,18,g,n/a
903,0,229,calories,25,g,5.3
904,0,156,calories,13,g,n/a
905,0,244,calories,22,g,5.67
906,0,168,calories,17,g,n/a
907,0,190,calories,13,g,5.3
908,0,276,calories,28,g,n/a
909,1,188,calories,19,g,n/a
910,0,214,calories,24,g,n/a
911,0,226,calories,20,g,5.65
912,0,239,calories,25,g,n/a
913,0,149,calories,13,g,5.4
914,0,131,calories,13,g,n/a
915,1,184,calories,17,g,5.71
916,0,213,calories,22,g,5.63
917,0,252,calories,26,g,n/a
918,0,175,calories,18,g,5.58
919,1,254,calories,29,g,5.51
920,0,145,calories,15,g,n/a
921,0,233,calories,24,g,n/a
922,0,168,calories,17,g,n/a
923,0,239,calories,25,g,n/a
924,0,175,calories,17,g,5.35
925,0,236,calories,24,g,n/a
926,0,163,calories,17,g,5.65
927,0,238,calories,23,g,n/a
928,0,236,calories,25,g,n/a
929,0,187,calories,18,g,5.75
930,0,198,calories,20,g,n/a
931,0,206,calories,19,g,n/a
932,0,204,calories,19,g,5.69
933,0,233,calories,24,g,n/a
934,0,139,calories,15,g,n/a
935,0,204,calories,19,g,n/a
936,1,175,calories,17,g,5.49
937,1,182,calories,18,g,n/a
938,0,154,calories,13,g,5.69
939,0,163,calories,14,g,5.31
940,0,214,calories,20,g,n/a
941,0,148,calories,15,g,n/a
942,1,218,calories,21,g,n/a
943,0,247,calories,21,g,n/a
944,0,145,calories,14,g,n/a
945,0,161,calories,14,g,n/a
946,0,182,calories,18,g,5.73
947,0,164,calories,16,g,n/a
948,0,204,calories,23,g,n/a
949,0,134,calories,14,g,n/a
950,0,176,calories,16,g,n/a
951,0,217,calories,24,g,n/a
952,0,205,calories,21,g,5.4
953,0,143,calories,12,g,n/a
954,0,189,calories,21,g,5.53
955,0,201,calories,19,g,n/a
956,0,301,calories,31,g,n/a
957,0,628,calories,58,g,n/a
958,0,175,calories,18,g,n/a
959,0,195,calories,20,g,n/a
960,0,177,calories,19,g,n/a
961,0,250,calories,22,g,n/a
962,0,208,calories,21,g,5.68
963,0,177,calories,17,g,n/a
964,1,183,calories,16,g,n/a
965,1,239,calories,30,g,n/a
966,0,204,calories,19,g,n/a
967,0,125,calories,13,g,n/a
968,1,165,calories,17,g,n/a
969,0,285,calories,30,g,5.58
970,0,186,calories,17,g,n/a
971,1,272,calories,17,g,5.73
972,0,182,calories,18,g,n/a
973,0,271,calories,28,g,n/a
974,0,190,calories,16,g,n/a
975,0,180,calories,16,g,n/a
976,0,161,calories,15,g,n/a
977,0,166,calories,18,g,5.3
978,0,150,calories,14,g,n/a
979,0,193,calories,17,g,n/a
980,0,219,calories,24,g,n/a
981,1,240,calories,26,g,n/a
982,0,160,calories,9,g,n/a
983,0,208,calories,22,g,5.2
984,0,192,calories,20,g,n/a
985,0,239,calories,20,g,n/a
986,0,103,calories,9,g,n/a
987,0,169,calories,18,g,n/a
988,0,206,calories,22,g,n/a
989,0,164,calories,17,g,5.76
990,0,219,calories,23,g,n/a
991,1,213,calories,19,g,5.74
992,0,123,calories,11,g,n/a
993,0,161,calories,15,g,n/a
994,0,108,calories,11,g,n/a
995,0,206,calories,22,g,n/a
996,0,158,calories,16,g,n/a
997,1,172,calories,17,g,n/a
998,1,226,calories,24,g,5.67
999,1,248,calories,24,g,n/a
1000,0,257,calories,27,g,n/a
1001,0,228,calories,26,g,n/a
1002,0,257,calories,26,g,n/a
1003,0,149,calories,13,g,5.68
1004,0,190,calories,17,g,n/a
1005,1,164,calories,15,g,n/a
1006,0,472,calories,48,g,n/a
1007,1,197,calories,18,g,n/a
1008,0,177,calories,17,g,n/a
1009,0,204,calories,19,g,n/a
1010,0,194,calories,23,g,n/a
1011,0,137,calories,13,g,n/a
1012,0,149,calories,13,g,n/a
1013,0,178,calories,18,g,n/a
1014,0,254,calories,33,g,n/a
1015,0,150,calories,14,g,n/a
1016,0,151,calories,15,g,n/a
1017,0,237,calories,27,g,n/a
1018,0,196,calories,22,g,n/a
1019,0,290,calories,30,g,n/a
1020,0,235,calories,28,g,n/a
1021,0,181,calories,17,g,n/a
1022,0,219,calories,23,g,n/a
1023,0,206,calories,22,g,n/a
1024,0,236,calories,24,g,n/a
1025,0,200,calories,23,g,n/a
1026,0,180,calories,16,g,n/a
1027,0,222,calories,22,g,n/a
1028,0,205,calories,20,g,n/a
1029,0,161,calories,15,g,n/a
1030,0,161,calories,14,g,n/a
1031,0,180,calories,21,g,n/a
1032,1,231,calories,20,g,n/a
1033,1,198,calories,20,g,n/a
1034,0,356,calories,37,g,n/a
1035,1,221,calories,20,g,n/a
1036,0,198,calories,20,g,n/a
1037,0,202,calories,20,g,n/a
1038,0,326,calories,32,g,n/a
1039,0,215,calories,22,g,n/a
1040,0,191,calories,19,g,n/a
1041,0,279,calories,29,g,5.4
1042,0,218,calories,22,g,n/a
1043,0,170,calories,14,g,n/a
1044,0,212,calories,20,g,n/a
1045,0,168,calories,17,g,n/a
1046,1,199,calories,22,g,n/a
1047,0,214,calories,20,g,n/a
1048,0,147,calories,14,g,n/a
1049,0,180,calories,16,g,n/a
1050,1,170,calories,14,g,n/a
1051,0,225,calories,22,g,5.56
1052,0,219,calories,23,g,n/a
1053,0,203,calories,22,g,n/a
1054,0,241,calories,24,g,n/a
1055,0,229,calories,24,g,n/a
1056,0,208,calories,22,g,n/a
1057,0,192,calories,20,g,n/a
1058,0,276,calories,28,g,n/a
1059,0,222,calories,22,g,n/a
1060,0,286,calories,24,g,n/a
1061,0,212,calories,21,g,5.62
1062,0,171,calories,16,g,n/a
1063,0,166,calories,15,g,n/a
1064,0,196,calories,17,g,n/a
1065,0,200,calories,24,g,n/a
1066,0,212,calories,20,g,n/a
1067,0,154,calories,14,g,n/a
1068,0,195,calories,25,g,n/a
1069,0,168,calories,18,g,n/a
1070,0,233,calories,24,g,n/a
1071,0,224,calories,20,g,n/a
1072,0,228,calories,23,g,n/a
1073,0,190,calories,17,g,n/a
1074,0,206,calories,18,g,n/a
1075,0,125,calories,14,g,n/a
1076,1,162,calories,16,g,5.8
1077,0,157,calories,14,g,n/a
1078,0,196,calories,17,g,n/a
1079,0,170,calories,15,g,n/a
1080,1,166,calories,15,g,n/a
1081,0,162,calories,16,g,n/a
1082,0,188,calories,34,g,n/a
1083,0,172,calories,18,g,n/a
1084,0,145,calories,15,g,n/a
1085,0,206,calories,19,g,n/a
1086,0,186,calories,16,g,n/a
1087,1,181,calories,18,g,n/a
1088,0,181,calories,18,g,n/a
1089,0,236,calories,24,g,n/a
1090,0,126,calories,10,g,n/a
1091,0,136,calories,11,g,n/a
1092,0,159,calories,19,g,n/a
1093,0,183,calories,16,g,n/a
1094,0,169,calories,19,g,n/a
1095,0,184,calories,19,g,n/a
1096,0,185,calories,18,g,5.68
1097,0,227,calories,22,g,n/a
1098,1,155,calories,16,g,n/a
1099,0,186,calories,21,g,n/a
1100,0,169,calories,18,g,n/a
1101,0,149,calories,16,g,n/a
1102,0,166,calories,18,g,n/a
1103,0,195,calories,20,g,n/a
1104,0,155,calories,15,g,n/a
1105,0,148,calories,15,g,n/a
1106,0,146,calories,12,g,n/a
1107,0,162,calories,17,g,n/a
1108,0,154,calories,14,g,n/a
1109,0,173,calories,19,g,n/a
1110,2,175,calories,17,g,n/a
1111,0,266,calories,28,g,n/a
1112,0,192,calories,20,g,n/a
1113,0,180,calories,16,g,n/a
1114,0,204,calories,20,g,n/a
1115,2,145,calories,11,g,n/a
1116,0,183,calories,16,g,n/a
1117,0,113,calories,9,g,n/a
1118,0,253,calories,27,g,n/a
1119,0,191,calories,19,g,5.35
1120,0,316,calories,30,g,n/a
1121,0,198,calories,20,g,n/a
1122,0,209,calories,27,g,n/a
1123,0,162,calories,17,g,n/a
1124,0,351,calories,33,g,n/a
1125,0,272,calories,22,g,n/a
1126,0,169,calories,18,g,n/a
1127,1,208,calories,22,g,5.46
1128,0,216,calories,23,g,n/a
1129,1,236,calories,25,g,n/a
1130,0,178,calories,19,g,n/a
1131,0,156,calories,13,g,n/a
1132,0,227,calories,20,g,n/a
1133,0,287,calories,25,g,n/a
1134,1,213,calories,19,g,n/a
1135,0,181,calories,20,g,n/a
1136,1,208,calories,21,g,n/a
1137,0,213,calories,20,g,5.13
1138,0,208,calories,21,g,n/a
1139,0,182,calories,18,g,n/a
1140,0,234,calories,22,g,n/a
1141,1,185,calories,19,g,n/a
1142,0,297,calories,32,g,n/a
1143,0,171,calories,16,g,n/a
1144,0,190,calories,17,g,n/a
1145,1,341,calories,29,g,n/a
1146,1,278,calories,26,g,n/a
1147,1,194,calories,18,g,n/a
1148,0,227,calories,20,g,n/a
1149,0,212,calories,20,g,n/a
1150,0,174,calories,21,g,n/a
1151,0,188,calories,19,g,n/a
1152,0,174,calories,16,g,n/a
1153,0,115,calories,12,g,n/a
1154,0,187,calories,18,g,n/a
1155,1,190,calories,16,g,n/a
1156,0,321,calories,33,g,n/a
1157,0,172,calories,18,g,n/a
1158,0,166,calories,15,g,n/a
1159,0,163,calories,14,g,n/a
1160,0,164,calories,16,g,n/a
1161,0,227,calories,25,g,n/a
1162,0,240,calories,22,g,5.73
1163,1,212,calories,17,g,5.47
1164,0,218,calories,21,g,n/a
1165,0,159,calories,12,g,n/a
1166,0,145,calories,15,g,n/a
1167,1,205,calories,21,g,n/a
1168,0,150,calories,14,g,n/a
1169,0,154,calories,13,g,n/a
1170,0,179,calories,20,g,n/a
1171,0,214,calories,20,g,n/a
1172,0,189,calories,21,g,n/a
1173,0,194,calories,19,g,n/a
1174,0,107,calories,9,g,n/a
1175,0,179,calories,14,g,n/a
1176,0,191,calories,19,g,n/a
1177,0,185,calories,19,g,n/a
1178,0,197,calories,19,g,5.63
1179,0,206,calories,22,g,n/a
1180,0,352,calories,35,g,n/a
1181,1,138,calories,13,g,5.4
1182,0,164,calories,16,g,n/a
1183,1,196,calories,17,g,n/a
1184,0,205,calories,21,g,n/a
1185,0,151,calories,15,g,n/a
1186,0,218,calories,22,g,5.67
1187,0,193,calories,22,g,5.54
1188,0,184,calories,17,g,n/a
1189,0,157,calories,14,g,n/a
1190,0,263,calories,27,g,n/a
1191,1,171,calories,16,g,n/a
1192,1,255,calories,20,g,n/a
1193,0,300,calories,30,g,n/a
1194,0,179,calories,20,g,n/a
1195,0,166,calories,15,g,n/a
1196,0,151,calories,16,g,n/a
1197,1,168,calories,18,g,n/a
1198,1,172,calories,18,g,n/a
1199,0,254,calories,28,g,n/a
1200,2,185,calories,18,g,n/a
1201,1,208,calories,21,g,n/a
1202,0,197,calories,23,g,n/a
1203,0,180,calories,16,g,n/a
1204,0,164,calories,16,g,n/a
1205,1,234,calories,22,g,n/a
1206,0,147,calories,13,g,n/a
1207,0,260,calories,23,g,n/a
1208,0,243,calories,27,g,n/a
1209,1,139,calories,15,g,n/a
1210,0,174,calories,16,g,n/a
1211,0,108,calories,11,g,n/a
1212,0,246,calories,25,g,4.74
1213,0,353,calories,36,g,5.34
1214,1,204,calories,19,g,n/a
1215,1,182,calories,19,g,n/a
1216,1,239,calories,20,g,n/a
1217,0,212,calories,21,g,n/a
1218,0,213,calories,24,g,n/a
1219,1,203,calories,17,g,n/a
1220,1,132,calories,14,g,n/a
1221,0,238,calories,23,g,n/a
1222,0,180,calories,15,g,n/a
1223,0,188,calories,20,g,n/a
1224,0,253,calories,27,g,n/a
1225,1,149,calories,16,g,n/a
1226,2,208,calories,21,g,n/a
1227,1,287,calories,30,g,n/a
1228,0,401,calories,41,g,n/a
1229,0,233,calories,24,g,n/a
1230,1,181,calories,17,g,n/a
1231,0,211,calories,20,g,n/a
1232,0,198,calories,20,g,n/a
1233,0,175,calories,18,g,n/a
1234,1,228,calories,23,g,n/a
1235,0,178,calories,18,g,n/a
1236,1,206,calories,22,g,n/a
1237,0,457,calories,44,g,n/a
1238,1,219,calories,23,g,n/a
1239,0,313,calories,30,g,n/a
1240,1,236,calories,25,g,n/a
1241,1,217,calories,20,g,5.2
1242,0,334,calories,32,g,n/a
1243,1,183,calories,21,g,n/a
1244,0,195,calories,24,g,n/a
1245,0,186,calories,17,g,n/a
1246,0,215,calories,22,g,n/a
1247,0,178,calories,18,g,n/a
1248,0,158,calories,16,g,n/a
1249,0,166,calories,18,g,n/a
1250,1,414,calories,37,g,n/a
1251,0,301,calories,30,g,n/a
1252,0,346,calories,33,g,n/a
1253,0,188,calories,19,g,n/a
1254,0,276,calories,28,g,n/a
1255,1,208,calories,22,g,n/a
1256,0,340,calories,33,g,n/a
1257,2,167,calories,15,g,n/a
1258,1,146,calories,16,g,n/a
1259,1,150,calories,15,g,n/a
1260,0,326,calories,32,g,n/a
1261,0,198,calories,20,g,n/a
1262,0,216,calories,24,g,n/a
1263,0,173,calories,18,g,n/a
1264,0,173,calories,19,g,n/a
1265,0,164,calories,16,g,n/a
1266,0,347,calories,35,g,n/a
1267,0,208,calories,21,g,n/a
1268,1,226,calories,20,g,n/a
1269,1,165,calories,17,g,n/a
1270,0,337,calories,33,g,n/a
1271,2,331,calories,28,g,n/a
1272,0,179,calories,20,g,n/a
1273,0,206,calories,19,g,n/a
1274,0,227,calories,26,g,n/a
1275,0,169,calories,19,g,n/a
1276,0,218,calories,27,g,n/a
1277,0,186,calories,21,g,n/a
1278,0,242,calories,25,g,n/a
1279,0,188,calories,19,g,n/a
1280,0,146,calories,11,g,n/a
1281,0,195,calories,20,g,n/a
1282,0,278,calories,27,g,n/a
1283,0,176,calories,15,g,n/a
1284,1,192,calories,20,g,5.73
1285,0,390,calories,41,g,n/a
1286,0,155,calories,16,g,n/a
1287,0,183,calories,21,g,n/a
1288,0,202,calories,21,g,n/a
1289,0,176,calories,19,g,n/a
1290,0,225,calories,27,g,n/a
1291,0,249,calories,30,g,n/a
1292,0,338,calories,34,g,n/a
1293,0,251,calories,24,g,n/a
1294,0,205,calories,17,g,n/a
1295,0,203,calories,22,g,n/a
1296,0,205,calories,20,g,n/a
1297,0,189,calories,21,g,n/a
1298,0,196,calories,22,g,n/a
1299,1,216,calories,20,g,n/a
1300,0,300,calories,30,g,n/a
1301,0,130,calories,15,g,n/a
1302,0,198,calories,20,g,n/a
1303,0,252,calories,25,g,n/a
1304,1,239,calories,25,g,n/a
1305,0,282,calories,27,g,n/a
1306,0,182,calories,18,g,n/a
1307,0,180,calories,21,g,n/a
1308,0,156,calories,17,g,n/a
1309,0,215,calories,22,g,n/a
1310,0,311,calories,27,g,n/a
1311,0,440,calories,47,g,n/a
1312,0,168,calories,17,g,n/a
1313,0,238,calories,24,g,n/a
1314,0,264,calories,29,g,n/a
1315,0,341,calories,34,g,n/a
1316,0,453,calories,48,g,n/a
1317,0,155,calories,16,g,n/a
1318,0,175,calories,18,g,n/a
1319,0,293,calories,30,g,n/a
1320,0,164,calories,15,g,n/a
1321,0,297,calories,32,g,n/a
1322,0,240,calories,26,g,n/a
1323,0,314,calories,32,g,n/a
1324,0,171,calories,16,g,n/a
1325,1,169,calories,18,g,n/a
1326,0,170,calories,21,g,n/a
1327,0,191,calories,19,g,n/a
1328,0,340,calories,33,g,n/a
1329,0,176,calories,19,g,n/a
1330,0,272,calories,31,g,n/a
1331,0,234,calories,25,g,n/a
1332,0,228,calories,23,g,n/a
1333,0,258,calories,29,g,n/a
1334,0,223,calories,14,g,n/a
1335,0,195,calories,20,g,n/a
1336,0,147,calories,17,g,n/a
1337,0,232,calories,23,g,n/a
1338,0,176,calories,19,g,n/a
1339,0,166,calories,18,g,n/a
1340,0,329,calories,37,g,n/a
1341,0,110,calories,10,g,5.77
1342,0,310,calories,31,g,n/a
1343,0,185,calories,18,g,n/a
1344,0,205,calories,20,g,n/a
1345,0,379,calories,37,g,n/a
1346,0,245,calories,23,g,n/a
1347,0,205,calories,21,g,n/a
1348,0,640,calories,56,g,n/a
1349,1,158,calories,16,g,n/a
1350,1,165,calories,17,g,n/a
1351,0,257,calories,26,g,n/a
1352,0,162,calories,16,g,n/a
1353,0,253,calories,21,g,n/a
1354,0,216,calories,13,g,n/a
1355,0,184,calories,21,g,n/a
1356,0,202,calories,20,g,n/a
1357,0,218,calories,22,g,n/a
1358,0,274,calories,25,g,n/a
1359,0,234,calories,26,g,n/a
1360,0,135,calories,15,g,n/a
1361,0,209,calories,23,g,n/a
1362,0,218,calories,22,g,n/a
1363,0,195,calories,20,g,n/a
1364,0,180,calories,21,g,5.58
1365,0,252,calories,26,g,n/a
1366,0,233,calories,24,g,n/a
1367,0,202,calories,21,g,n/a
1368,0,165,calories,17,g,n/a
1369,0,228,calories,23,g,n/a
1370,0,376,calories,37,g,n/a
1371,0,415,calories,44,g,n/a
1372,0,217,calories,20,g,n/a
1373,0,166,calories,18,g,n/a
1374,0,184,calories,21,g,n/a
1375,0,481,calories,52,g,n/a
1376,0,316,calories,34,g,n/a
1377,0,152,calories,18,g,n/a
1378,0,267,calories,29,g,n/a
1379,0,143,calories,8,g,n/a
1380,0,169,calories,18,g,n/a
1381,1,187,calories,18,g,n/a
1382,0,175,calories,18,g,n/a
1383,0,168,calories,18,g,n/a
1384,0,162,calories,17,g,n/a
1385,0,200,calories,18,g,n/a
1386,0,184,calories,17,g,n/a
1387,0,195,calories,20,g,n/a
1388,0,234,calories,21,g,n/a
1389,0,197,calories,18,g,n/a
1390,1,178,calories,19,g,n/a
1391,2,239,calories,25,g,n/a
1392,0,162,calories,17,g,n/a
1393,0,205,calories,21,g,n/a
1394,0,252,calories,26,g,n/a
1395,0,175,calories,17,g,n/a
1396,0,182,calories,18,g,n/a
1397,0,141,calories,14,g,n/a
1398,0,177,calories,17,g,n/a
1399,0,237,calories,22,g,n/a
1400,0,246,calories,25,g,n/a
1401,0,187,calories,18,g,n/a
1402,0,198,calories,20,g,n/a
1403,0,305,calories,28,g,5.68
1404,0,213,calories,24,g,n/a
1405,0,202,calories,21,g,n/a
1406,0,148,calories,18,g,n/a
1407,0,194,calories,19,g,n/a
1408,0,224,calories,26,g,n/a
1409,0,178,calories,18,g,n/a
1410,0,185,calories,19,g,n/a
1411,0,185,calories,20,g,5.57
1412,0,151,calories,15,g,n/a
1413,0,193,calories,17,g,n/a
1414,0,198,calories,20,g,n/a
1415,0,239,calories,25,g,n/a
1416,0,157,calories,14,g,n/a
1417,0,279,calories,28,g,n/a
1418,0,163,calories,14,g,4.1
1419,0,151,calories,15,g,4.36
1420,0,203,calories,22,g,n/a
1421,0,146,calories,12,g,n/a
1422,0,185,calories,19,g,n/a
1423,1,232,calories,22,g,n/a
1424,0,213,calories,24,g,n/a
1425,0,139,calories,15,g,n/a
1426,0,259,calories,31,g,n/a
1427,0,239,calories,25,g,5.37
1428,0,352,calories,30,g,n/a
1429,0,238,calories,24,g,n/a
1430,1,154,calories,15,g,n/a
1431,0,164,calories,11,g,n/a
1432,0,203,calories,22,g,n/a
1433,0,180,calories,15,g,n/a
1434,0,182,calories,19,g,n/a
1435,0,145,calories,15,g,2.03
1436,0,256,calories,25,g,n/a
1437,0,235,calories,23,g,n/a
1438,0,147,calories,14,g,n/a
1439,0,170,calories,14,g,5.49
1440,0,172,calories,18,g,n/a
1441,0,133,calories,6,g,n/a
1442,0,229,calories,24,g,5.45
1443,0,341,calories,17,g,n/a
1444,0,165,calories,17,g,n/a
1445,0,192,calories,16,g,n/a
1446,0,176,calories,19,g,4.35
1447,0,139,calories,12,g,5.94
1448,0,192,calories,20,g,n/a
1449,0,188,calories,19,g,n/a
1450,1,266,calories,21,g,6.07
1451,0,155,calories,16,g,5.73
1452,0,138,calories,14,g,n/a
1453,0,236,calories,25,g,n/a
1454,0,197,calories,18,g,n/a
1455,0,172,calories,18,g,n/a
1456,0,313,calories,30,g,5.02
1457,0,486,calories,120,g,n/a
1458,0,175,calories,18,g,5.35
1459,0,175,calories,18,g,5.98
1460,0,200,calories,17,g,5.6
1461,0,170,calories,15,g,5.27
1462,0,52,calories,5,g,n/a
1463,0,107,calories,9,g,n/a
1464,1,192,calories,20,g,5.35
1465,0,199,calories,21,g,n/a
1466,0,173,calories,19,g,n/a
1467,0,211,calories,19,g,n/a
1468,0,195,calories,34,g,n/a
1469,0,175,calories,19,g,n/a
1470,0,163,calories,18,g,5.74
1471,0,174,calories,16,g,n/a
1472,0,172,calories,18,g,n/a
1473,0,188,calories,17,g,5.34
1474,0,198,calories,20,g,n/a
1475,0,158,calories,16,g,n/a
1476,0,121,calories,12,g,5.75
1477,0,193,calories,17,g,5.76
1478,0,201,calories,19,g,n/a
1479,0,134,calories,14,g,5.8
1480,0,183,calories,16,g,n/a
1481,0,270,calories,28,g,n/a
1482,0,195,calories,24,g,5.78
1483,0,130,calories,11,g,5.41
1484,0,176,calories,16,g,n/a
1485,0,218,calories,22,g,n/a
1486,1,156,calories,13,g,5.66
1487,0,177,calories,17,g,n/a
1488,0,237,calories,27,g,n/a
1489,0,175,calories,17,g,n/a
1490,0,175,calories,19,g,n/a
1491,1,137,calories,12,g,5.4
1492,0,194,calories,17,g,5.82
1493,0,195,calories,20,g,5.8
1494,0,178,calories,18,g,n/a
1495,0,205,calories,21,g,n/a
1496,0,243,calories,26,g,5.76
1497,0,172,calories,17,g,n/a
1498,0,189,calories,21,g,n/a
1499,0,81,calories,8,g,n/a
1500,0,257,calories,23,g,5.4
1501,0,204,calories,19,g,n/a
1502,0,195,calories,16,g,5.5
1503,0,180,calories,16,g,5.31
1504,0,175,calories,18,g,5.75
1505,0,178,calories,19,g,5.74
1506,0,115,calories,12,g,5.8
1507,0,149,calories,13,g,n/a
1508,0,295,calories,21,g,5.58
1509,0,197,calories,23,g,5.32
1510,0,247,calories,22,g,4.79
1511,0,164,calories,19,g,n/a
1512,0,178,calories,18,g,5.24
1513,0,220,calories,19,g,5.63
1514,0,207,calories,19,g,n/a
1515,0,150,calories,14,g,5.3
1516,0,190,calories,17,g,n/a
1517,0,164,calories,15,g,5.76
1518,0,163,calories,14,g,n/a
1519,0,178,calories,18,g,n/a
1520,0,163,calories,14,g,5.62
1521,0,183,calories,21,g,5.4
1522,0,213,calories,22,g,5.55
1523,0,147,calories,15,g,5.53
1524,0,155,calories,15,g,5.41
1525,0,145,calories,15,g,5.52
1526,0,171,calories,16,g,n/a
1527,0,141,calories,14,g,5.83
1528,1,130,calories,11,g,5.19
1529,0,200,calories,17,g,n/a
1530,0,215,calories,22,g,5.46
1531,0,196,calories,17,g,5.65
1532,0,181,calories,17,g,n/a
1533,0,186,calories,24,g,5.45
1534,0,162,calories,17,g,5.37
1535,0,144,calories,13,g,5.72
1536,0,311,calories,27,g,5.02
1537,0,197,calories,19,g,5.73
1538,0,234,calories,22,g,5.6
1539,0,159,calories,17,g,n/a
1540,0,154,calories,15,g,5.72
1541,0,222,calories,18,g,n/a
1542,0,154,calories,14,g,n/a
1543,0,219,calories,24,g,5.51
1544,0,219,calories,23,g,5.77
1545,0,264,calories,25,g,5.58
1546,0,187,calories,18,g,n/a
1547,0,187,calories,18,g,5.74
1548,0,176,calories,16,g,5.79
1549,0,214,calories,20,g,5.74
1550,0,171,calories,16,g,n/a
1551,0,163,calories,14,g,5.65
1552,0,193,calories,17,g,5.51
1553,0,169,calories,19,g,5.51
1554,1,155,calories,15,g,n/a
1555,0,185,calories,19,g,5.53
1556,0,195,calories,20,g,5.68
1557,0,131,calories,12,g,5.98
1558,0,280,calories,30,g,5.55
1559,0,154,calories,13,g,5.73
1560,0,213,calories,19,g,5.55
1561,0,142,calories,16,g,5.71
1562,0,159,calories,18,g,5.75
1563,0,180,calories,15,g,n/a
1564,0,122,calories,13,g,5.68
1565,0,148,calories,15,g,5.21
1566,0,172,calories,18,g,5.83
1567,0,151,calories,15,g,5.76
1568,0,284,calories,25,g,4.93
1569,0,166,calories,15,g,n/a
1570,0,167,calories,15,g,5.79
1571,0,167,calories,15,g,5.75
1572,1,182,calories,18,g,5.47
1573,0,239,calories,25,g,5.3
1574,0,157,calories,15,g,5.73
1575,0,121,calories,11,g,1.15
1576,0,206,calories,22,g,n/a
1577,0,147,calories,13,g,5.65
1578,0,155,calories,16,g,5.71
